id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"8411-Geneva-Ave,-Lubbock,-TX-79423","8411 Geneva Ave, Lubbock, TX 79423",79423,Single Family,Standard,3,2,1714,7405,1978,210000,146,122.52,0.2315,1,0.0,0
"9223-E-County-Rd,-6700,-Lubbock,-TX-79403","9223 E County Rd, 6700, Lubbock, TX 79403",79403,Single Family,Standard,4,2.5,2914,54450,2003,499900,147,171.55,0.0535,2,-9.09,1
"2708-42nd-St,-Lubbock,-TX-79413","2708 42nd St, Lubbock, TX 79413",79413,Single Family,Standard,3,2,1288,6970,1950,130000,146,100.93,0.1848,2,-10.34,1
"2310-38th-St,-Lubbock,-TX-79412","2310 38th St, Lubbock, TX 79412",79412,Single Family,Standard,3,1,1418,6534,1951,114980,146,81.09,0.217,1,0.0,0
"4417-Ridgely-Ave,-Lubbock,-TX-79407","4417 Ridgely Ave, Lubbock, TX 79407",79407,Single Family,New Construction,4,3.5,2460,6970,2026,479900,139,195.08,0.3529,2,2.35,0
"5016-15th-St,-Lubbock,-TX-79416","5016 15th St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1797,6534,1959,229500,146,127.71,0.275,1,0.0,0
"5202-20th-St,-Lubbock,-TX-79407","5202 20th St, Lubbock, TX 79407",79407,Single Family,Standard,3,2,2270,6970,1971,259950,140,114.52,0.3257,2,-11.88,1
"5402-7th-St,-Lubbock,-TX-79416","5402 7th St, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1614,8712,1960,190000,143,117.72,0.1853,1,0.0,0
"3111-Duke-St,-Lubbock,-TX-79415","3111 Duke St, Lubbock, TX 79415",79415,Single Family,Standard,3,2,1461,3920,2022,200000,142,136.89,0.3727,1,0.0,0
"2010-52nd-St,-Lubbock,-TX-79412","2010 52nd St, Lubbock, TX 79412",79412,Single Family,Standard,4,2,1957,8712,1961,180000,144,91.98,0.2246,1,0.0,0
"8424-10th-Pl,-Lubbock,-TX-79416","8424 10th Pl, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1520,5358,2022,233000,144,153.29,0.2837,1,0.0,0
"7514-56th-St,-Lubbock,-TX-79407","7514 56th St, Lubbock, TX 79407",79407,Single Family,New Construction,4,3,2171,7405,2026,450900,144,207.69,0.2932,1,0.0,0
"5408-8th-Pl,-Lubbock,-TX-79416","5408 8th Pl, Lubbock, TX 79416",79416,Single Family,Standard,4,2,2429,13939,1960,215000,141,88.51,0.1743,1,0.0,0
"2901-19th-St,-Lubbock,-TX-79410","2901 19th St, Lubbock, TX 79410",79410,Single Family,Standard,5,4,6077,22651,1951,888000,130,146.12,0.2683,1,0.0,0
"1707-33rd-St,-Lubbock,-TX-79411","1707 33rd St, Lubbock, TX 79411",79411,Single Family,Standard,5,4,4135,17424,1948,449000,130,108.59,0.2373,1,0.0,0
"2404-York-Ave,-Lubbock,-TX-79407","2404 York Ave, Lubbock, TX 79407",79407,Single Family,Standard,7,9,11373,73616,2000,1550000,129,136.29,0.1545,5,-22.5,3
"13804-Utica-Ave,-Lubbock,-TX-79424","13804 Utica Ave, Lubbock, TX 79424",79424,Single Family,New Construction,4,3,2527,7841,2026,585000,139,231.5,0.3223,1,0.0,0
"4911-116th-St,-Lubbock,-TX-79424","4911 116th St, Lubbock, TX 79424",79424,Single Family,Standard,3,3.5,5078,10019,2020,1499000,139,295.19,0.5068,1,0.0,0
"2508-21st-St,-Lubbock,-TX-79410","2508 21st St, Lubbock, TX 79410",79410,Single Family,Standard,4,3,2211,13068,1939,325000,139,146.99,0.1692,1,0.0,0
"504-81st-St,-Lubbock,-TX-79404","504 81st St, Lubbock, TX 79404",79404,Single Family,Standard,2,1,878,9148,1954,59000,139,67.2,0.096,2,-20.81,1
"7101-24th-St,-Lubbock,-TX-79407","7101 24th St, Lubbock, TX 79407",79407,Single Family,Standard,3,2,1989,6098,2023,324900,138,163.35,0.3262,1,0.0,0
"2627-Parkway-Dr,-Lubbock,-TX-79403","2627 Parkway Dr, Lubbock, TX 79403",79403,Single Family,Standard,4,2,1550,9583,2025,240000,138,154.84,0.1617,1,0.0,0
"1016-Ironton-Ave,-Lubbock,-TX-79416","1016 Ironton Ave, Lubbock, TX 79416",79416,Single Family,Standard,3,2,1312,6534,1994,187000,138,142.53,0.2008,1,0.0,0
